text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:33:37,FALSE,NA,1186561233186508800,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,milli_ve,3875,TRUE,FALSE,NA,NA
경영 교수님 저저번 강의에는 월요일 좋아 노래 틀어주시더니 오늘은 페라리 영상 틀어주시네(저번 강의는 안 감),FALSE,0,NA,2019-10-22 08:33:28,FALSE,NA,1186561194707963904,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,ses0731,0,FALSE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:32:43,FALSE,NA,1186561005804933120,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,HeaHyun_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:32:01,FALSE,NA,1186560830927564800,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,KoumeDD,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:31:28,FALSE,NA,1186560691290796032,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,MYBLU3_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:31:26,FALSE,NA,1186560681467727873,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,soso_SRN,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:30:36,FALSE,NA,1186560471135993856,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,meltme_kid,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:29:02,FALSE,NA,1186560077865476098,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kim011320,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:28:24,FALSE,NA,1186559918188269568,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Naloo1027,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:28:09,FALSE,NA,1186559854011248640,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Asuyo7861,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:27:38,FALSE,NA,1186559726743519232,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,over_current,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:27:21,FALSE,NA,1186559652680519680,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,_L0V34FF3C710N,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:25:22,FALSE,NA,1186559157324800001,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,gbk_nuit,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:25:15,FALSE,NA,1186559127788478465,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,up5O0,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:25:02,FALSE,NA,1186559072910204928,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,_rbcycwire,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:23:23,FALSE,NA,1186558658211012608,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,_sio_n7495,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:22:35,FALSE,NA,1186558456297164801,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,lee_ssina14,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:22:18,FALSE,NA,1186558385677713408,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,abcdog_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:21:43,FALSE,NA,1186558234896695296,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Account_kkimhon,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:20:33,FALSE,NA,1186557941169569792,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,freely_today,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:20:32,FALSE,NA,1186557941035360256,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kkari_1026_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:20:29,FALSE,NA,1186557927869435904,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,uh_pwe,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:20:16,FALSE,NA,1186557871653130241,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,frogi12351,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:20:04,FALSE,NA,1186557821468307456,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,summer8scent,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:19:41,FALSE,NA,1186557726131814402,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kkimcowin,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:17:20,FALSE,NA,1186557131660484608,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kiro_rane,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:16:43,FALSE,NA,1186556979998683137,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,hyeomsang_jokka,3875,TRUE,FALSE,NA,NA
RT @jie_who: 구룸현친 내놔 ㅠㅠ 페라리 도 내놔 ㅠㅠ 심리테스트 도 내놔 ㅠㅠㅠㅠㅠㅠㅠㅠ,FALSE,0,NA,2019-10-22 08:16:42,FALSE,NA,1186556973342310400,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,JH______JH,3,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:14:48,FALSE,NA,1186556495669841921,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,jabdukhell,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:14:22,FALSE,NA,1186556387922337792,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Delicious_Flesh,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:11:51,FALSE,NA,1186555754242691073,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ciol_li3e,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:11:49,FALSE,NA,1186555744046313472,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,CQgc_beno18,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:10:26,FALSE,NA,1186555397651353601,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,SIN_Yu_ja_aaaa,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:10:03,FALSE,NA,1186555299001274371,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,eshong113,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:09:47,FALSE,NA,1186555233234612224,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,siren_blessT,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:08:54,FALSE,NA,1186555010064105472,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,snwsecret,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:07:16,FALSE,NA,1186554599081156611,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,nanano1173,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:05:28,FALSE,NA,1186554148398874626,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Ppwrik_Ppwark,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:05:00,FALSE,NA,1186554031998566402,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,herrenaR6S,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:05:00,FALSE,NA,1186554030404694016,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Dal_chrystal_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:05:00,FALSE,NA,1186554029008019458,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,DIN44776276,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:04:06,FALSE,NA,1186553803580903425,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,_norang12,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:04:01,FALSE,NA,1186553784320741378,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,SSUT_28,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:03:52,FALSE,NA,1186553745686970371,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,homeas20,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:02:29,FALSE,NA,1186553396280455169,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,VmFI0kOlH9XHIAN,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:02:08,FALSE,NA,1186553309097648128,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,kudok0202,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:01:42,FALSE,NA,1186553200863674368,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,meotjing,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:01:16,FALSE,NA,1186553089676861441,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,_Dear_hava__,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:01:05,FALSE,NA,1186553042319003651,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Scone_1902,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:00:35,FALSE,NA,1186552918352089088,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,NATSUNim,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 08:00:29,FALSE,NA,1186552893484126208,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,_Nanometer__,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:58:52,FALSE,NA,1186552485126631424,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,vin_de_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:58:31,FALSE,NA,1186552399478939653,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,wjo422,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:56:51,FALSE,NA,1186551980245696512,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,GGG_ZOO,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:56:18,FALSE,NA,1186551840927731712,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Set_commu,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:55:49,FALSE,NA,1186551717153755136,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,zyogan,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:55:47,FALSE,NA,1186551710157664256,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ibs28031004,3875,TRUE,FALSE,NA,NA
RT @chimpumdal: 오랜만에 람보르기니마제라티페라리부가티꾹 풀영상ㅋㅋㅋ 여전히 개발리는군 (ಥ_ʖಥ)❤️ https://t.co/YoL9OFXqeJ,FALSE,0,NA,2019-10-22 07:55:42,FALSE,NA,1186551690293440513,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,amgn8989,319,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:55:29,FALSE,NA,1186551636052725760,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,like_illusion_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:55:04,FALSE,NA,1186551528582025217,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,cillin_pann2,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:54:37,FALSE,NA,1186551416753512448,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,blackcat_happy_,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:54:31,FALSE,NA,1186551389876445185,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,mabi_sol,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:54:11,FALSE,NA,1186551305885454336,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,hhh_252525,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:54:02,FALSE,NA,1186551271819333632,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,coin__________,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:53:44,FALSE,NA,1186551193889165312,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,mbmdmoon,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:53:43,FALSE,NA,1186551189837533186,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,beaver27akfl,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:53:02,FALSE,NA,1186551016830844929,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,bam_tol2,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:51:58,FALSE,NA,1186550748286349313,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,spnv_1240,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:51:43,FALSE,NA,1186550686068011011,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,gatung_GG,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:51:20,FALSE,NA,1186550588797882369,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,biofreeze108,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:51:08,FALSE,NA,1186550538298519552,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,highdora0826,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:50:42,FALSE,NA,1186550429124947969,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,hismask,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:50:35,FALSE,NA,1186550400473653248,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,CXKA_K,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:49:15,FALSE,NA,1186550067840180224,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,oeb208,3875,TRUE,FALSE,NA,NA
RT @captain_161: 칠성검이 총이고 적토마가 페라리인 마당에 제가 감히 제갈량이 부채를 들고나올거라고 생각했습니다 https://t.co/F6gP9Jxvxd,FALSE,0,NA,2019-10-22 07:49:14,FALSE,NA,1186550063297773570,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,cyan_0v0,3875,TRUE,FALSE,NA,NA
