text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:20:37,FALSE,NA,1186271068043894784,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,JIKOOK__1108,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:17:43,FALSE,NA,1186270341657554945,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,KOOKFAN_twt,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:16:18,FALSE,NA,1186269981207482368,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,GwcVwYsMyd1lZXF,992,TRUE,FALSE,NA,NA
RT @paleblue78: 이야.....
뱅기타고 사온 보람이 좀 있다?

아이폰7+                                 아이폰11pro https://t.co/CMhpKENhjF,FALSE,0,NA,2019-10-21 13:15:34,FALSE,NA,1186269799300485121,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,lwui_v,110,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:14:08,FALSE,NA,1186269439747969024,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,JOPAL__12,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:13:00,FALSE,NA,1186269151418912774,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,6329gigigi,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:12:52,FALSE,NA,1186269117227008000,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,nimo__0309,992,TRUE,FALSE,NA,NA
RT @wassup_flash: 아이폰X                                 아이폰11pro https://t.co/uSzuBBTdJ1,FALSE,0,NA,2019-10-21 13:11:26,FALSE,NA,1186268760056848386,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,hi_KORIM,118,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:11:19,FALSE,NA,1186268729664950277,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,zHF6CO5YcQvwH7p,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:10:34,FALSE,NA,1186268538505293825,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,purple_u_love,992,TRUE,FALSE,NA,NA
RT @wassup_flash: 아이폰X                                 아이폰11pro https://t.co/uSzuBBTdJ1,FALSE,0,NA,2019-10-21 13:08:47,FALSE,NA,1186268091036028936,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,MY_yeri_wendy,118,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:08:37,FALSE,NA,1186268048585445377,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,brrocoke0613,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:08:15,FALSE,NA,1186267958948986880,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,YOONGIFL309,992,TRUE,FALSE,NA,NA
@130613_hjarmy 아이폰 11pro님 제가 대가리 박겠슴돠..,FALSE,1,130613_hjarmy,2019-10-21 13:07:51,FALSE,1185912667828973569,1186267858654789633,1148584098530639872,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Minsuga051018,0,FALSE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:07:26,FALSE,NA,1186267750118785024,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,christy142239,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:06:51,FALSE,NA,1186267603905335301,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,jimin1013kkokio,992,TRUE,FALSE,NA,NA
평소에 선명한 걸 좋아해서 애들 더 자세히 많이 보려구 
아이폰11 pro로 결국 예약했다....
노예지만 괜찮아 ^^......
우리 애들을 볼 수만 있다면....
#GrupoDoAno BTS #POPTimeAwards @BTS_twt,FALSE,0,NA,2019-10-21 13:06:43,FALSE,NA,1186267571982520320,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,kook970901v,0,FALSE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:02:02,FALSE,NA,1186266393764712448,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,bts_rmlover,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:01:31,FALSE,NA,1186266260956274689,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,M__wi__,992,TRUE,FALSE,NA,NA
RT @YOUBI_0613: 아이쿠 아이폰 11pro님 제가 몰라봤습니다요 그동안 인덕션이라고 대포라고 놀려서 죄송합니다.. 월드스타 지민이 선택한 폰.. 저를 용서하세요 https://t.co/1IKko43RoX,FALSE,0,NA,2019-10-21 13:01:06,FALSE,NA,1186266157948424193,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,BTS__JERRYPOE,992,TRUE,FALSE,NA,NA
